html_chars,html_tokens,dom_nodes,css_decls,n_domains,parse_ok
1358,453,25,25,0,True
1276,438,20,28,0,True
1826,558,41,18,0,True
1890,607,31,35,0,True
1191,394,23,21,0,True
2505,839,55,52,0,True
5046,1790,82,78,1,True
2219,701,49,26,0,True
2633,806,51,53,1,True
1903,620,49,28,0,True
1785,548,38,24,0,True
2033,683,50,26,0,True
1766,621,55,23,0,True
1576,529,48,15,0,True
1384,403,24,23,0,True
2549,794,33,56,0,True
1327,437,28,15,0,True
1173,357,23,23,0,True
1691,553,40,34,0,True
2749,836,73,30,0,True
1164,375,24,15,0,True
1816,523,44,24,0,True
2493,733,53,26,0,True
1119,348,30,12,0,True
2333,714,64,28,0,True
2711,862,67,28,0,True
1786,525,39,23,0,True
1419,459,33,16,0,True
2238,750,63,38,1,True
2106,664,35,34,0,True
1224,417,28,17,0,True
1744,583,53,30,0,True
1638,546,31,29,0,True
1311,409,31,22,0,True
3053,1136,143,25,0,True
898,287,27,10,0,True
1591,517,39,20,0,True
2297,816,45,35,1,True
2306,694,53,22,0,True
2254,739,44,49,0,True
2761,827,46,35,0,True
1580,465,33,23,0,True
897,316,37,8,0,True
1552,496,38,21,0,True
1635,504,34,29,0,True
2059,644,64,20,0,True
1269,370,34,13,0,True
3311,1009,62,28,1,True
1640,522,41,21,0,True
2081,664,48,31,0,True
1362,417,28,19,0,True
3058,954,70,29,0,True
1063,337,22,12,0,True
1149,358,21,16,0,True
1443,431,27,27,0,True
1366,409,19,25,0,True
2138,649,52,25,0,True
1064,339,22,18,0,True
3530,1225,42,57,0,True
2602,987,42,36,1,True
1629,498,36,24,0,True
1306,425,27,24,0,True
2590,765,46,42,0,True
1876,597,44,26,0,True
3327,1078,92,29,1,True
2007,670,34,39,0,True
3021,927,62,29,0,True
3009,945,75,43,0,True
1799,597,59,29,0,True
1350,426,41,11,0,True
1690,549,44,20,0,True
1476,435,17,30,0,True
2320,666,51,20,0,True
1499,454,24,25,0,True
1210,349,18,12,0,True
1083,337,15,20,0,True
1671,530,30,27,0,True
1952,603,41,28,0,True
1452,434,34,20,0,True
4405,1501,65,39,1,True
1659,528,48,20,0,True
1599,517,35,21,0,True
1828,564,36,25,0,True
2308,721,38,46,0,True
1546,506,49,20,0,True
2269,716,45,42,0,True
1279,364,32,12,0,True
1292,429,30,17,0,True
1603,491,29,25,0,True
1483,469,38,23,0,True
1640,537,34,24,2,True
1699,565,45,16,1,True
2504,823,52,43,0,True
2636,1040,30,36,1,True
981,305,16,17,0,True
2044,670,32,39,0,True
2372,715,45,34,0,True
1930,645,35,36,0,True
1547,550,25,15,1,True
1261,394,28,24,0,True
1854,595,38,31,0,True
3734,1094,78,30,1,True
1592,548,41,27,0,True
2873,979,109,30,0,True
1355,434,22,18,0,True
2327,735,29,52,0,True
1933,633,52,22,0,True
1146,348,32,6,0,True
852,272,23,9,0,True
1188,374,40,14,0,True
2326,721,43,34,0,True
2380,818,52,37,0,True
974,307,27,11,0,True
1255,367,23,22,0,True
2134,626,53,28,0,True
1812,588,41,23,0,True
1480,453,18,31,0,True
1886,648,54,24,1,True
2217,666,43,26,1,True
2959,785,32,17,0,True
1722,562,29,28,0,True
2680,803,38,28,0,True
1933,609,35,27,0,True
2247,704,35,27,2,True
2872,948,57,46,0,True
2030,680,48,38,0,True
2996,953,48,58,0,True
1700,580,54,27,0,True
2699,925,68,54,0,True
1443,483,36,19,0,True
2494,747,33,33,0,True
1764,559,37,32,0,True
1830,571,31,32,1,True
1874,586,37,23,1,True
2537,796,49,40,0,True
1657,548,28,34,0,True
2454,814,55,34,0,True
1318,418,31,20,0,True
2160,694,46,26,0,True
2744,836,42,42,0,True
2352,719,48,31,1,True
2334,732,59,34,0,True
3107,994,85,31,0,True
1909,676,35,32,2,True
2455,781,55,38,0,True
1331,395,26,24,0,True
2255,641,46,20,0,True
1039,327,23,17,0,True
920,291,23,10,0,True
1784,535,28,28,0,True
1149,383,27,21,0,True
1656,544,57,16,0,True
2422,778,45,40,0,True
3552,874,48,41,0,True
1446,450,27,24,1,True
1253,406,35,21,0,True
2697,908,41,57,0,True
2329,779,59,30,0,True
1440,501,33,18,0,True
1966,611,35,25,0,True
2142,735,37,39,0,True
1162,382,32,20,0,True
1802,601,28,39,0,True
560,161,20,0,0,True
1600,540,46,28,0,True
1496,512,34,21,0,True
1792,621,44,36,0,True
2170,644,42,23,0,True
1503,465,46,17,0,True
1577,517,44,14,2,True
1872,598,31,31,0,True
1479,450,36,18,3,True
1989,663,39,32,0,True
1168,339,22,20,0,True
2151,658,42,37,0,True
1868,631,30,45,0,True
1149,399,23,19,0,True
2895,949,51,39,1,True
2931,910,73,34,0,True
1426,479,42,14,0,True
1660,522,27,21,0,True
2613,776,36,38,0,True
1342,448,29,21,0,True
2032,657,33,28,1,True
1431,440,35,16,0,True
2284,702,65,17,0,True
1888,611,28,48,0,True
2506,798,67,27,0,True
1931,640,42,37,0,True
854,281,18,13,0,True
1644,514,32,29,0,True
2477,817,37,52,0,True
1409,426,20,23,0,True
1445,451,33,26,0,True
1468,428,34,19,0,True
1141,320,27,11,0,True
1275,397,30,26,0,True
822,272,17,8,0,True
2099,671,48,39,0,True
1468,487,33,29,0,True
1826,669,48,22,0,True
2141,727,70,34,0,True
2777,884,53,40,0,True
1557,466,28,24,0,True
1292,403,21,16,1,True
1773,519,31,19,2,True
853,263,23,8,3,True
2281,704,60,28,0,True
2433,772,45,37,1,True
1734,517,35,34,0,True
1577,504,66,0,0,True
2483,710,42,33,0,True
1997,739,47,28,1,True
2278,801,49,34,0,True
965,300,23,12,0,True
2002,608,49,21,0,True
1630,517,26,27,1,True
1286,422,39,12,0,True
1647,527,38,21,0,True
2234,731,60,32,0,True
1464,464,26,18,0,True
2105,681,42,19,4,True
1859,599,37,24,1,True
1531,531,26,19,1,True
1812,622,36,33,1,True
2319,704,28,23,0,True
1582,533,39,33,0,True
2091,694,44,39,0,True
2804,705,34,19,1,True
2706,812,50,25,0,True
2362,759,44,34,0,True
3035,934,79,36,0,True
1357,391,26,20,0,True
1281,413,21,25,0,True
1758,613,65,26,0,True
1174,362,22,16,0,True
1454,412,18,23,1,True
1699,533,51,24,0,True
2499,852,65,29,1,True
1689,559,48,25,0,True
1291,408,25,24,0,True
2065,607,38,26,0,True
2156,744,59,34,0,True
1827,571,33,27,0,True
1962,752,33,24,4,True
1667,521,42,24,0,True
1337,419,33,17,0,True
1314,415,19,21,2,True
1595,534,35,19,2,True
5218,1644,127,76,1,True
2119,698,48,38,0,True
1895,644,41,34,0,True
1309,427,26,17,0,True
1653,546,24,29,0,True
1988,656,39,44,0,True
2058,662,37,33,0,True
2084,647,36,34,0,True
1420,416,37,19,0,True
1697,564,30,23,1,True
1331,434,40,8,0,True
1767,550,34,24,0,True
4088,1334,77,67,0,True
2998,951,45,34,1,True
1246,439,28,18,0,True
2689,842,55,40,1,True
1311,409,37,18,0,True
3348,980,80,34,0,True
1586,531,49,21,0,True
1288,399,29,22,0,True
2734,951,49,36,1,True
1839,540,41,17,0,True
1298,424,32,20,0,True
1224,376,37,19,0,True
2881,995,109,31,0,True
1977,574,49,18,0,True
1861,625,44,33,0,True
3472,1047,55,48,0,True
2473,771,38,29,1,True
1087,330,24,10,1,True
1909,540,36,21,0,True
2678,839,41,30,1,True
1943,668,65,22,0,True
1649,522,30,23,0,True
1887,625,46,26,0,True
2258,682,46,18,0,True
2245,757,36,21,1,True
2023,631,34,31,1,True
1699,539,47,25,0,True
1714,509,35,24,1,True
1118,359,27,7,0,True
1947,541,48,19,0,True
1576,501,31,30,2,True
1658,507,33,21,0,True
2093,621,52,19,0,True
1261,383,31,10,1,True
2619,823,57,37,0,True
931,280,18,14,0,True
1760,540,41,27,0,True
2412,849,70,34,0,True
2163,716,38,41,0,True
1428,451,28,18,0,True
1215,402,35,14,0,True
1830,580,32,30,0,True
1623,470,39,23,0,True
1566,453,22,28,0,True
1231,374,16,26,0,True
1585,521,30,20,0,True
2400,703,57,22,0,True
1825,563,45,19,0,True
2104,619,45,32,0,True
1320,434,40,15,0,True
1617,536,42,22,3,True
1816,613,55,16,0,True
1524,454,29,25,0,True
1589,487,34,25,0,True
1917,603,55,19,0,True
1996,643,23,38,0,True
2890,973,61,42,3,True
1381,407,34,16,0,True
4071,1185,74,53,0,True
3024,1021,85,32,0,True
3672,1144,64,45,1,True
1969,661,42,32,0,True
1637,465,32,20,0,True
1457,483,39,17,0,True
1396,416,21,26,0,True
1922,685,41,35,0,True
2050,686,43,47,0,True
2146,728,37,49,0,True
1516,487,37,30,0,True
1969,578,33,30,0,True
1341,381,39,15,0,True
1027,318,27,9,0,True
1711,506,37,20,0,True
1069,312,29,13,0,True
3372,1000,57,61,0,True
1559,506,40,20,0,True
2043,659,33,28,0,True
1830,578,30,34,0,True
1877,591,37,38,0,True
1115,385,16,20,1,True
1471,428,28,14,0,True
3637,1110,48,55,0,True
997,326,23,20,0,True
1394,385,24,18,0,True
2103,627,45,27,0,True
1878,615,33,38,0,True
1291,460,27,28,0,True
1363,433,32,12,3,True
2381,723,34,32,1,True
1427,424,22,32,0,True
1848,659,35,37,1,True
1736,557,39,25,1,True
1376,368,28,9,0,True
3095,961,87,38,1,True
2130,653,26,42,1,True
1199,374,34,11,0,True
1457,425,21,32,0,True
829,246,23,6,0,True
1835,592,33,29,0,True
1977,621,36,34,0,True
1165,371,23,18,0,True
1639,514,24,22,1,True
3821,1185,59,50,1,True
1438,485,29,21,0,True
1551,490,49,18,0,True
1439,479,36,26,0,True
2287,726,44,40,1,True
1641,498,47,17,2,True
1726,531,33,24,0,True
1581,454,28,17,0,True
1655,571,35,27,0,True
3599,1162,58,39,1,True
2817,888,44,54,0,True
1318,441,22,30,0,True
1219,383,31,12,0,True
2016,624,49,22,0,True
2367,803,43,32,0,True
2031,686,31,41,0,True
1257,390,16,24,0,True
993,325,30,6,0,True
1601,505,54,11,0,True
1801,584,42,35,0,True
2054,564,34,32,0,True
2758,904,52,43,0,True
2099,754,41,28,1,True
1985,673,1,0,0,True
2093,627,31,15,0,True
1683,524,34,24,0,True
2054,675,49,35,0,True
3130,1034,83,41,0,True
1109,339,32,10,0,True
2437,775,57,35,0,True
2101,721,39,45,0,True
1836,618,45,25,0,True
2965,987,74,44,0,True
1960,574,35,25,0,True
2352,719,56,33,3,True
3503,1101,54,73,1,True
1460,440,41,18,0,True
2357,709,36,43,0,True
2337,949,59,21,1,True
1452,468,26,21,0,True
2588,737,53,33,0,True
2554,767,44,37,0,True
1671,551,55,22,0,True
2311,833,45,38,0,True
2986,894,65,24,0,True
1599,490,34,16,0,True
2184,695,41,38,0,True
2035,621,42,24,0,True
2797,848,74,26,0,True
1514,512,26,24,0,True
1664,500,34,30,1,True
2564,800,60,42,0,True
2805,790,54,36,0,True
2040,632,53,32,0,True
1905,542,35,27,0,True
1992,556,50,19,0,True
1742,555,40,22,0,True
2456,793,37,42,0,True
1368,439,32,22,0,True
3287,1046,67,57,0,True
737,218,12,5,0,True
1493,458,31,17,0,True
1063,364,31,12,0,True
1935,673,75,28,0,True
3148,1009,55,47,1,True
1742,682,25,19,2,True
2080,663,42,31,0,True
1904,597,37,33,0,True
1093,388,11,29,0,True
1778,553,38,26,0,True
1329,403,27,21,0,True
2470,765,66,31,0,True
1614,529,34,23,0,True
801,235,15,10,1,True
1295,395,31,13,0,True
1821,574,47,21,0,True
1963,659,36,36,0,True
2109,648,40,36,0,True
1824,645,47,29,0,True
2768,833,58,50,0,True
1944,627,42,34,0,True
1916,588,44,27,0,True
2984,976,79,53,0,True
1447,461,29,15,1,True
1545,513,44,23,0,True
2721,917,41,51,2,True
1269,368,27,15,0,True
1858,620,43,30,0,True
2124,642,51,33,0,True
2654,853,79,31,0,True
2423,749,55,39,0,True
1091,350,15,20,0,True
2108,629,32,28,1,True
1326,422,31,21,0,True
1908,670,30,32,3,True
1560,502,28,36,0,True
1414,466,31,24,0,True
1438,479,33,23,0,True
1229,373,16,15,1,True
2231,767,60,32,0,True
3287,1063,84,41,0,True
1742,591,24,38,0,True
1382,429,39,19,0,True
1313,440,29,13,0,True
1969,670,30,33,2,True
1548,477,31,21,1,True
1972,653,55,25,0,True
2001,559,42,19,0,True
1755,623,24,20,1,True
1864,617,43,24,1,True
2514,918,33,51,1,True
2423,788,54,33,0,True
1156,396,50,14,0,True
950,297,18,14,0,True
1868,574,35,20,0,True
2835,970,47,56,0,True
3436,1045,59,64,0,True
2253,731,58,26,0,True
1657,553,39,23,0,True
1606,541,49,26,0,True
1375,417,24,30,0,True
1506,458,59,6,0,True
2757,927,53,55,0,True
1722,580,49,27,0,True
1755,531,43,19,3,True
1356,431,35,19,0,True
2478,755,65,30,0,True
2314,779,52,37,0,True
1019,359,25,19,0,True
2260,705,40,40,0,True
1527,480,30,28,0,True
1409,448,19,30,0,True
2417,690,52,33,0,True
1326,427,48,15,0,True
2091,691,59,24,0,True
1700,471,49,6,0,True
2439,740,32,38,0,True
2382,684,37,38,0,True
1720,487,37,15,0,True
1813,585,31,23,1,True
1756,571,24,34,0,True
2978,932,67,49,0,True
1055,300,25,10,0,True
1513,482,45,24,0,True
2535,776,67,27,0,True
1445,447,26,27,0,True
1518,440,29,17,0,True
1984,647,51,19,0,True
3246,1128,78,39,1,True
1455,474,20,27,1,True
1200,409,38,17,0,True
3424,1071,63,40,0,True
997,309,43,8,0,True
2422,698,44,27,0,True
1663,481,26,24,0,True
2178,736,44,24,1,True
2302,761,49,36,0,True
1837,579,46,24,0,True
1583,469,31,17,0,True
1635,525,36,20,0,True
1950,686,45,28,0,True
1542,473,39,21,1,True
1346,430,32,17,0,True
1635,514,41,24,0,True
2225,672,30,36,0,True
2764,902,46,51,0,True
2371,875,33,33,1,True
2167,667,36,28,2,True
1876,596,28,29,1,True
3155,1110,59,67,0,True
2468,782,56,35,0,True
1751,552,22,37,0,True
2396,731,49,45,0,True
2325,732,37,42,0,True
1553,495,61,0,0,True
919,284,20,13,0,True
1700,543,45,23,0,True
1063,335,19,16,0,True
3046,916,63,34,0,True
1117,349,16,21,0,True
1411,447,35,16,0,True
2419,856,55,46,0,True
2900,893,60,51,0,True
1804,612,29,35,0,True
1770,534,29,33,0,True
1521,469,34,24,0,True
1204,405,27,22,0,True
1709,567,35,26,0,True
860,271,35,0,0,True
2645,812,50,37,1,True
1772,687,40,24,1,True
3097,937,63,32,0,True
1801,564,35,23,0,True
1661,556,30,16,0,True
2748,832,67,38,0,True
2109,594,62,15,0,True
1954,672,38,31,0,True
1507,453,32,18,1,True
1537,518,44,21,0,True
2191,779,38,44,1,True
995,316,40,11,0,True
3187,1058,80,39,1,True
2654,830,59,45,0,True
1655,557,41,26,1,True
2091,633,51,30,0,True
1985,637,42,28,0,True
1559,499,28,29,0,True
1807,547,33,24,0,True
1889,651,26,35,1,True
1487,444,34,17,0,True
2292,754,56,34,0,True
3229,1009,64,41,0,True
3330,1082,84,61,0,True
3554,1064,57,53,0,True
879,270,18,15,0,True
1894,595,50,29,1,True
2138,705,40,38,0,True
2337,648,44,26,0,True
808,259,16,15,0,True
1596,544,41,22,0,True
4049,1234,116,43,0,True
1431,476,30,25,0,True
2427,694,48,36,0,True
4234,1396,67,49,1,True
1142,346,19,22,0,True
2450,880,48,28,1,True
1884,603,40,22,0,True
1563,420,20,18,0,True
1859,607,28,37,0,True
3046,987,74,58,0,True
1328,366,28,8,0,True
2647,846,58,42,0,True
2052,602,37,28,0,True
1512,450,28,29,0,True
2839,936,61,34,0,True
2984,971,138,24,0,True
1812,569,41,26,0,True
3711,1165,46,52,0,True
1999,606,44,30,0,True
2868,932,52,44,0,True
1883,578,50,24,0,True
2189,714,39,33,0,True
1204,360,22,18,1,True
2431,762,55,32,0,True
2070,669,43,33,0,True
2258,756,30,45,0,True
1302,429,34,16,0,True
995,284,26,11,0,True
1316,407,28,21,0,True
2258,706,29,34,0,True
1299,393,27,15,0,True
1089,324,26,12,0,True
3647,1252,84,44,1,True
1566,455,38,16,0,True
1210,360,35,11,0,True
2506,721,64,24,0,True
1771,551,43,32,0,True
2669,723,50,30,0,True
1445,507,42,23,0,True
2449,787,64,31,0,True
2550,821,43,35,0,True
1904,585,41,30,0,True
2372,726,50,33,0,True
1299,440,19,22,0,True
1564,480,31,16,1,True
1452,412,35,15,0,True
2275,672,46,26,0,True
1972,618,35,28,0,True
1523,438,36,13,0,True
1825,530,38,22,0,True
2703,785,46,39,0,True
1953,667,49,30,0,True
1958,589,35,44,0,True
1107,352,30,15,0,True
1615,620,31,17,1,True
1677,539,31,36,0,True
3246,1026,56,51,1,True
2117,646,50,25,0,True
2073,802,41,24,1,True
1590,476,34,16,0,True
2611,941,61,43,0,True
1936,596,32,37,0,True
2467,792,29,27,0,True
2382,797,58,36,1,True
3208,912,62,38,1,True
1194,363,26,21,0,True
825,256,27,8,0,True
3228,885,57,34,0,True
2843,864,50,16,0,True
2489,712,53,27,0,True
1902,615,41,38,0,True
2348,782,60,38,0,True
3259,1085,52,63,2,True
2281,712,47,35,0,True
2042,581,40,30,0,True
2765,915,67,43,0,True
2021,624,29,33,0,True
1359,405,22,23,0,True
2491,816,40,27,1,True
1989,613,33,37,1,True
2382,756,37,35,1,True
1032,332,16,20,0,True
3316,987,51,27,1,True
1256,373,24,17,0,True
1067,332,35,8,0,True
1760,596,35,36,0,True
1138,375,26,19,0,True
1078,359,32,11,0,True
2475,774,44,46,1,True
2243,731,57,35,0,True
1425,474,27,33,0,True
2289,726,65,28,0,True
1418,427,26,22,0,True
907,306,29,13,0,True
1109,374,28,22,0,True
1682,509,41,19,1,True
1497,477,60,0,0,True
970,341,43,11,0,True
1636,500,31,38,1,True
1774,512,36,23,0,True
3457,1508,59,28,1,True
1181,373,28,18,0,True
1753,570,31,37,0,True
1983,648,34,36,0,True
1880,653,49,31,0,True
1768,567,40,36,0,True
1476,518,44,22,0,True
1967,600,35,25,0,True
1452,453,39,15,0,True
1786,566,55,18,0,True
1563,525,62,6,0,True
2724,859,62,25,0,True
2491,807,84,31,0,True
2975,1037,128,28,0,True
1646,513,32,26,0,True
962,313,20,19,0,True
1261,399,35,17,0,True
1431,445,32,21,0,True
1324,421,32,20,0,True
3439,1153,98,41,0,True
1330,393,29,21,0,True
2882,876,58,50,0,True
1159,344,26,15,0,True
1914,620,17,54,0,True
1688,510,50,11,0,True
2162,610,53,12,0,True
1442,430,35,23,0,True
2690,876,48,47,0,True
1344,432,31,14,1,True
1901,711,40,23,1,True
1815,547,51,16,0,True
2619,881,46,28,0,True
3832,1146,70,67,0,True
1678,539,33,32,0,True
